timestamp,host,component,pid,message,proxy_anomaly_label
2025-09-28T19:33:10.484991+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:33:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88550,""time"":{""ms"":10}},""total"":{""ticks"":252960,""time"":{""ms"":17},""value"":252960},""user"":{""ticks"":164410,""time"":{""ms"":7}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":12},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305430110},""version"":""7.17.12""},""memstats"":{""gc_next"":19666968,""memory_alloc"":13037056,""memory_total"":25018680200,""rss"":44572672},""runtime"":{""goroutines"":43}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":1,""running"":1}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1982}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:33:33.186852+00:00,ubuntu-intern-vm,sshd-session,727689,Invalid user admin from 93.152.230.176 port 42881,1
2025-09-28T19:33:33.190831+00:00,ubuntu-intern-vm,sshd-session,727689,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T19:33:33.191235+00:00,ubuntu-intern-vm,sshd-session,727689,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=93.152.230.176 ,0
2025-09-28T19:33:35.587267+00:00,ubuntu-intern-vm,sshd-session,727689,Failed password for invalid user admin from 93.152.230.176 port 42881 ssh2,1
2025-09-28T19:33:36.899963+00:00,ubuntu-intern-vm,sshd-session,727689,Received disconnect from 93.152.230.176 port 42881:11: Client disconnecting normally [preauth],0
2025-09-28T19:33:36.900093+00:00,ubuntu-intern-vm,sshd-session,727689,Disconnected from invalid user admin 93.152.230.176 port 42881 [preauth],1
2025-09-28T19:33:35.926273+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:33:35.925Z#011INFO#011[input.harvester]#011log/harvester.go:310#011Harvester started for paths: [/var/log/auth.log* /var/log/secure*]#011{""input_id"": ""b8f7c23d-726e-4cbd-91cb-65dd60e97398"", ""source"": ""/var/log/auth.log"", ""state_id"": ""native::4187-64769"", ""finished"": false, ""os_id"": ""4187-64769"", ""old_source"": ""/var/log/auth.log"", ""old_finished"": true, ""old_os_id"": ""4187-64769"", ""harvester_id"": ""b3525c97-1328-40e3-b81b-542b9b947bfc""}",0
2025-09-28T19:33:40.484993+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:33:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":88560,""time"":{""ms"":9}},""total"":{""ticks"":252980,""time"":{""ms"":18},""value"":252980},""user"":{""ticks"":164420,""time"":{""ms"":9}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305460109},""version"":""7.17.12""},""memstats"":{""gc_next"":19666968,""memory_alloc"":14637336,""memory_total"":25020280480,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":7,""done"":7},""harvester"":{""open_files"":2,""running"":2,""started"":1}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":6,""active"":0,""batches"":3,""total"":6},""write"":{""bytes"":5938}},""pipeline"":{""clients"":3,""events"":{""active"":0,""filtered"":1,""published"":6,""total"":7},""queue"":{""acked"":6}}},""registrar"":{""states"":{""current"":4,""update"":7},""writes"":{""success"":4,""total"":4}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:34:10.485367+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:34:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":88560,""time"":{""ms"":5}},""total"":{""ticks"":253000,""time"":{""ms"":25},""value"":253000},""user"":{""ticks"":164440,""time"":{""ms"":20}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305490109},""version"":""7.17.12""},""memstats"":{""gc_next"":19747088,""memory_alloc"":10169632,""memory_total"":25021863160,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":3,""done"":3},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":3,""active"":0,""batches"":2,""total"":3},""write"":{""bytes"":4001}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":3,""total"":3},""queue"":{""acked"":3}}},""registrar"":{""states"":{""current"":4,""update"":3},""writes"":{""success"":3,""total"":3}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:34:40.485130+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:34:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88570,""time"":{""ms"":10}},""total"":{""ticks"":253020,""time"":{""ms"":20},""value"":253020},""user"":{""ticks"":164450,""time"":{""ms"":10}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305520116},""version"":""7.17.12""},""memstats"":{""gc_next"":19747088,""memory_alloc"":11483408,""memory_total"":25023176936,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1983}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:35:01.285318+00:00,ubuntu-intern-vm,CRON,727692,pam_unix(cron:session): session opened for user root(uid=0) by root(uid=0),0
2025-09-28T19:35:01.291751+00:00,ubuntu-intern-vm,CRON,727692,pam_unix(cron:session): session closed for user root,0
2025-09-28T19:35:01.286965+00:00,ubuntu-intern-vm,CRON,727693,(root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1),0
2025-09-28T19:35:10.483380+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:35:10.482Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88580,""time"":{""ms"":10}},""total"":{""ticks"":253040,""time"":{""ms"":20},""value"":253040},""user"":{""ticks"":164460,""time"":{""ms"":10}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305550108},""version"":""7.17.12""},""memstats"":{""gc_next"":19747088,""memory_alloc"":13277960,""memory_total"":25024971488,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":3,""done"":3},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":3,""active"":0,""batches"":3,""total"":3},""write"":{""bytes"":3530}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":3,""total"":3},""queue"":{""acked"":3}}},""registrar"":{""states"":{""current"":4,""update"":3},""writes"":{""success"":3,""total"":3}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:35:40.483949+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:35:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":88590,""time"":{""ms"":7}},""total"":{""ticks"":253060,""time"":{""ms"":18},""value"":253060},""user"":{""ticks"":164470,""time"":{""ms"":11}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305580115},""version"":""7.17.12""},""memstats"":{""gc_next"":19747088,""memory_alloc"":14829032,""memory_total"":25026522560,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":2,""done"":2},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":2,""active"":0,""batches"":2,""total"":2},""write"":{""bytes"":2762}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":2,""total"":2},""queue"":{""acked"":2}}},""registrar"":{""states"":{""current"":4,""update"":2},""writes"":{""success"":2,""total"":2}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:36:10.483951+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:36:10.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88600,""time"":{""ms"":7}},""total"":{""ticks"":253090,""time"":{""ms"":22},""value"":253090},""user"":{""ticks"":164490,""time"":{""ms"":15}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305610109},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":9939448,""memory_total"":25027856416,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1983}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:36:40.484634+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:36:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cpu"":{""system"":{""ticks"":88600,""time"":{""ms"":6}},""total"":{""ticks"":253100,""time"":{""ms"":15},""value"":253100},""user"":{""ticks"":164500,""time"":{""ms"":9}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305640114},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":11943528,""memory_total"":25029860496,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1982}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:37:10.484962+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:37:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":88610,""time"":{""ms"":7}},""total"":{""ticks"":253120,""time"":{""ms"":18},""value"":253120},""user"":{""ticks"":164510,""time"":{""ms"":11}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305670109},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":12602096,""memory_total"":25030519064,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1919}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:37:40.484922+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:37:40.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cpu"":{""system"":{""ticks"":88620,""time"":{""ms"":7}},""total"":{""ticks"":253140,""time"":{""ms"":21},""value"":253140},""user"":{""ticks"":164520,""time"":{""ms"":14}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305700113},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":14349264,""memory_total"":25032266232,""rss"":44572672},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1983}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:38:10.485183+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:38:10.484Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":-258048}}}},""cpu"":{""system"":{""ticks"":88630,""time"":{""ms"":7}},""total"":{""ticks"":253170,""time"":{""ms"":21},""value"":253170},""user"":{""ticks"":164540,""time"":{""ms"":14}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305730110},""version"":""7.17.12""},""memstats"":{""gc_next"":19722776,""memory_alloc"":10188600,""memory_total"":25033428936,""rss"":44310528},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1920}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:38:40.483549+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:38:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cpu"":{""system"":{""ticks"":88630,""time"":{""ms"":9}},""total"":{""ticks"":253170,""time"":{""ms"":17},""value"":253170},""user"":{""ticks"":164540,""time"":{""ms"":8}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305760110},""version"":""7.17.12""},""memstats"":{""gc_next"":19722776,""memory_alloc"":11520880,""memory_total"":25034761216,""rss"":44310528},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1986}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:39:10.483928+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:39:10.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88640,""time"":{""ms"":7}},""total"":{""ticks"":253190,""time"":{""ms"":17},""value"":253190},""user"":{""ticks"":164550,""time"":{""ms"":10}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305790110},""version"":""7.17.12""},""memstats"":{""gc_next"":19722776,""memory_alloc"":12849672,""memory_total"":25036090008,""rss"":44310528},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1919}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:39:40.484190+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:39:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88650,""time"":{""ms"":10}},""total"":{""ticks"":253210,""time"":{""ms"":15},""value"":253210},""user"":{""ticks"":164560,""time"":{""ms"":5}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":13},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305820109},""version"":""7.17.12""},""memstats"":{""gc_next"":19722776,""memory_alloc"":13931048,""memory_total"":25037171384,""rss"":44310528},""runtime"":{""goroutines"":49}},""filebeat"":{""events"":{""added"":1,""done"":1},""harvester"":{""open_files"":2,""running"":2}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1983}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":1,""total"":1},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":1},""writes"":{""success"":1,""total"":1}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:40:06.949479+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:40:06.948Z#011INFO#011[input.harvester]#011log/harvester.go:341#011File is inactive. Closing because close_inactive of 5m0s reached.#011{""input_id"": ""b8f7c23d-726e-4cbd-91cb-65dd60e97398"", ""source"": ""/var/log/auth.log"", ""state_id"": ""native::4187-64769"", ""finished"": false, ""os_id"": ""4187-64769"", ""old_source"": ""/var/log/auth.log"", ""old_finished"": true, ""old_os_id"": ""4187-64769"", ""harvester_id"": ""b3525c97-1328-40e3-b81b-542b9b947bfc""}",0
2025-09-28T19:40:10.486079+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:40:10.485Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":4096}}}},""cpu"":{""system"":{""ticks"":88660,""time"":{""ms"":4}},""total"":{""ticks"":253240,""time"":{""ms"":25},""value"":253240},""user"":{""ticks"":164580,""time"":{""ms"":21}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":12},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305850109},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":9955304,""memory_total"":25038518768,""rss"":44310528},""runtime"":{""goroutines"":43}},""filebeat"":{""events"":{""added"":2,""done"":2},""harvester"":{""closed"":1,""open_files"":1,""running"":1}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":1,""active"":0,""batches"":1,""total"":1},""write"":{""bytes"":1983}},""pipeline"":{""clients"":3,""events"":{""active"":0,""filtered"":1,""published"":1,""total"":2},""queue"":{""acked"":1}}},""registrar"":{""states"":{""current"":4,""update"":2},""writes"":{""success"":2,""total"":2}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:40:14.685747+00:00,ubuntu-intern-vm,systemd,1,Starting sysstat-collect.service - system activity accounting tool...,0
2025-09-28T19:40:14.719154+00:00,ubuntu-intern-vm,systemd,1,sysstat-collect.service: Deactivated successfully.,0
2025-09-28T19:40:14.719984+00:00,ubuntu-intern-vm,systemd,1,Finished sysstat-collect.service - system activity accounting tool.,0
2025-09-28T19:40:40.483980+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:40:40.483Z#011INFO#011[monitoring]#011log/log.go:184#011Non-zero metrics in the last 30s#011{""monitoring"": {""metrics"": {""beat"":{""cgroup"":{""memory"":{""mem"":{""usage"":{""bytes"":8192}}}},""cpu"":{""system"":{""ticks"":88660,""time"":{""ms"":9}},""total"":{""ticks"":253250,""time"":{""ms"":21},""value"":253250},""user"":{""ticks"":164590,""time"":{""ms"":12}}},""handles"":{""limit"":{""hard"":524288,""soft"":524288},""open"":12},""info"":{""ephemeral_id"":""cc35b61c-840e-45cc-8400-4d94ee797b3a"",""uptime"":{""ms"":305880113},""version"":""7.17.12""},""memstats"":{""gc_next"":19721992,""memory_alloc"":12164880,""memory_total"":25040728344,""rss"":44310528},""runtime"":{""goroutines"":43}},""filebeat"":{""events"":{""added"":5,""done"":5},""harvester"":{""open_files"":1,""running"":1}},""libbeat"":{""config"":{""module"":{""running"":1}},""output"":{""events"":{""acked"":5,""active"":0,""batches"":3,""total"":5},""write"":{""bytes"":5531}},""pipeline"":{""clients"":3,""events"":{""active"":0,""published"":5,""total"":5},""queue"":{""acked"":5}}},""registrar"":{""states"":{""current"":4,""update"":5},""writes"":{""success"":3,""total"":3}},""system"":{""load"":{""1"":0,""15"":0,""5"":0,""norm"":{""1"":0,""15"":0,""5"":0}}}}}}",0
2025-09-28T19:40:53.982445+00:00,ubuntu-intern-vm,sshd-session,727702,Invalid user unknown from 37.75.89.78 port 50651,1
2025-09-28T19:40:53.986825+00:00,ubuntu-intern-vm,sshd-session,727702,pam_unix(sshd:auth): check pass; user unknown,0
2025-09-28T19:40:53.987026+00:00,ubuntu-intern-vm,sshd-session,727702,pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=37.75.89.78 ,0
2025-09-28T19:40:55.785973+00:00,ubuntu-intern-vm,sshd-session,727702,Failed password for invalid user unknown from 37.75.89.78 port 50651 ssh2,1
2025-09-28T19:40:55.964412+00:00,ubuntu-intern-vm,filebeat,671379,"2025-09-28T19:40:55.963Z#011INFO#011[input.harvester]#011log/harvester.go:310#011Harvester started for paths: [/var/log/auth.log* /var/log/secure*]#011{""input_id"": ""b8f7c23d-726e-4cbd-91cb-65dd60e97398"", ""source"": ""/var/log/auth.log"", ""state_id"": ""native::4187-64769"", ""finished"": false, ""os_id"": ""4187-64769"", ""old_source"": ""/var/log/auth.log"", ""old_finished"": true, ""old_os_id"": ""4187-64769"", ""harvester_id"": ""b535283e-d046-47f9-8fae-244c5c2a2df0""}",0
2025-09-28T19:40:57.676785+00:00,ubuntu-intern-vm,sshd-session,727702,Connection closed by invalid user unknown 37.75.89.78 port 50651 [preauth],1
